Greedy Brute Force,,,,,,
Valid?, Score, RAM (MB), Time (ms), #Individuals, ,
false,-1,2.765528,0.5511,188, ,
false,-1,2.700208,0.3038,189, ,
true,58,2.699456,0.3028,189, ,
false,-1,2.703664,0.2587,189, ,
true,43,2.700816,0.1945,189, ,
true,43,2.765496,0.2637,190, ,
true,50,0.0,0.1861,190, ,
true,47,2.767936,0.2195,190, ,
true,58,0.0,0.1968,190, ,
true,57,2.7674,0.1718,191, ,
true,46,0.0,0.0951,191, ,
true,47,2.76708,0.2987,191, ,
true,51,2.7666,0.199,191, ,
true,61,2.767624,0.2441,192, ,
true,50,2.767624,0.1408,192, ,
true,38,2.766584,0.1789,192, ,
false,-1,2.76704,0.3235,192, ,
true,53,0.0,0.2372,193, ,
true,35,0.0,0.1852,193, ,
true,63,2.7678,0.2181,193, ,
true,46,0.0,0.2853,193, ,
true,51,2.766464,0.258,194, ,
true,57,2.76708,0.228,194, ,
false,-1,0.0,0.0706,194, ,
true,53,0.0,0.1813,194, ,
true,61,0.0,0.3023,195, ,
true,62,2.767216,0.2732,195, ,
true,50,2.768568,0.1521,195, ,
true,49,2.76796,0.1813,195, ,
false,-1,2.767504,0.2328,196, ,
true,50,2.701408,0.1972,196, ,
true,42,0.0,0.1357,196, ,
true,52,2.767704,0.2855,196, ,
true,53,2.766856,0.2104,197, ,
true,47,2.767152,0.3507,197, ,
true,54,0.0,0.1548,197, ,
true,49,0.0,0.1152,197, ,
true,62,2.76708,0.1832,198, ,
true,54,2.767632,0.3029,198, ,
true,43,2.767184,0.2403,198, ,
true,56,2.768968,0.1986,198, ,
true,49,0.0,0.1071,199, ,
false,-1,2.768504,0.2932,199, ,
false,-1,0.0,0.1651,199, ,
true,55,2.701568,0.3129,199, ,
true,42,2.7678,0.1819,200, ,
true,52,2.76788,0.2211,200, ,
true,50,2.767496,0.244,200, ,
true,39,0.0,0.1893,200, ,
true,51,2.76932,0.2574,201, ,
true,61,2.768232,0.24,201, ,
true,50,0.0,0.104,201, ,
true,51,2.768512,0.2341,201, ,
true,56,0.0,0.1841,202, ,
true,53,2.76844,0.2756,202, ,
true,58,0.0,0.1158,202, ,
true,39,0.0,0.1784,202, ,
true,43,2.768928,0.1726,203, ,
true,42,2.767808,0.3163,203, ,
true,52,0.0,0.347,203, ,
true,52,2.768216,0.1946,203, ,
true,60,2.768784,0.3208,204, ,
false,-1,2.768376,0.4582,204, ,
true,53,0.0,0.2139,204, ,
true,40,0.0,0.105,204, ,
true,47,0.0,0.1394,205, ,
true,57,0.0,0.1342,205, ,
true,38,2.768896,0.2016,205, ,
true,52,2.83264,0.3367,205, ,
true,58,0.0,0.0951,206, ,
true,57,2.832872,0.1867,206, ,
false,-1,2.769216,0.1862,206, ,
false,-1,2.701936,0.3663,206, ,
false,-1,2.702408,0.2752,207, ,
true,44,2.703272,0.1872,207, ,
true,53,2.769936,0.2216,207, ,
true,40,2.768952,0.181,207, ,
true,55,2.769064,0.2225,208, ,
true,52,2.76924,0.2315,208, ,
true,54,0.0,0.1964,208, ,
false,-1,2.769496,0.3663,208, ,
true,59,2.766216,0.2841,209, ,
true,54,0.0,0.1574,209, ,
true,48,0.0,0.111,209, ,
true,53,0.0,0.1871,209, ,
false,-1,0.0,0.1649,210, ,
true,52,2.702872,0.1858,210, ,
true,38,0.0,0.1893,210, ,
true,59,0.0,0.1964,210, ,
true,49,0.0,0.2565,211, ,
true,48,0.0,0.1873,211, ,
false,-1,2.770776,0.2268,211, ,
true,55,2.76676,0.2304,211, ,
true,39,2.768632,0.1817,212, ,
true,51,0.0,0.0677,212, ,
true,52,2.833688,0.3106,212, ,
false,-1,2.771136,0.3563,212, ,
true,61,0.0,0.1994,213, ,
true,44,0.0,0.1422,213, ,
true,56,2.770416,0.2909,213, ,
true,61,2.83372,0.3362,213, ,
true,41,2.769584,0.2297,214, ,
true,51,0.0,0.1454,214, ,
true,61,0.0,0.1861,214, ,
true,47,0.0,0.1176,214, ,
true,46,2.770272,0.145,215, ,
true,43,2.769224,0.1601,215, ,
true,56,2.77076,0.2398,215, ,
true,58,2.768824,0.1897,215, ,
true,43,2.769712,0.199,216, ,
true,42,0.0,0.1092,216, ,
true,59,2.770848,0.2431,216, ,
true,36,0.0,0.1014,216, ,
true,48,2.771048,0.369,217, ,
true,48,2.770952,0.2345,217, ,
true,62,2.834496,0.2701,217, ,
true,39,2.77052,0.2276,217, ,
true,45,2.770224,0.1839,218, ,
true,59,2.834152,0.3481,218, ,
true,57,2.8352,0.3614,218, ,
true,60,2.771712,0.2363,218, ,
true,52,2.833464,0.2897,219, ,
true,55,2.835904,0.5042,219, ,
true,59,2.770568,0.2433,219, ,
true,42,0.0,0.2169,219, ,
false,-1,2.771496,0.2747,220, ,
true,43,2.767856,0.3056,220, ,
false,-1,2.835184,0.3105,220, ,
false,-1,0.0,0.1876,220, ,
true,38,2.70536,0.1924,221, ,
true,55,2.834224,0.2455,221, ,
true,51,2.770832,0.2512,221, ,
true,51,2.77104,0.1337,221, ,
true,63,2.83456,0.2636,222, ,
true,34,0.0,0.1268,222, ,
true,43,2.77156,0.4111,222, ,
true,55,2.771568,0.2153,222, ,
true,40,2.835,0.5293,223, ,
true,60,2.836384,0.2817,223, ,
true,49,2.771576,0.1922,223, ,
true,56,2.7718,0.1905,223, ,
true,62,2.83496,0.3268,224, ,
true,60,0.0,0.141,224, ,
false,-1,2.834488,0.5768,224, ,
true,53,0.0,0.1405,224, ,
true,56,2.8362,0.2209,225, ,
true,50,2.835968,0.2919,225, ,
false,-1,2.772752,0.3374,225, ,
true,46,2.7694,0.2825,225, ,
true,44,2.770328,0.1483,226, ,
false,-1,2.772752,0.1383,226, ,
true,47,2.706264,0.2856,226, ,
true,50,2.772192,0.148,226, ,
true,42,2.835856,0.3029,227, ,
true,48,0.0,0.1374,227, ,
true,46,2.836248,0.2553,227, ,
true,40,0.0,0.2273,227, ,
true,51,2.8364,0.2747,228, ,
false,-1,0.0,0.1162,228, ,
true,52,2.769608,0.245,228, ,
false,-1,2.77236,0.4056,228, ,
true,46,2.706288,0.1706,229, ,
false,-1,2.773024,0.3179,229, ,
true,52,2.770904,0.2233,229, ,
false,-1,2.773224,0.2599,229, ,
true,48,0.0,0.195,230, ,
false,-1,0.0,0.1337,230, ,
true,40,2.770128,0.4664,230, ,
true,59,2.837656,0.3479,230, ,
true,44,0.0,0.1966,231, ,
true,59,2.774528,0.2009,231, ,
true,43,0.0,0.1459,231, ,
true,62,2.836296,0.4197,231, ,
true,50,2.83712,0.2437,232, ,
true,63,2.836632,0.2565,232, ,
false,-1,2.837152,0.1751,232, ,
false,-1,2.833904,0.352,232, ,
true,44,2.77056,0.3702,233, ,
true,59,2.83808,0.1983,233, ,
true,52,2.772376,0.2591,233, ,
true,49,2.836944,0.2975,233, ,
true,43,0.0,0.151,234, ,
true,49,2.837152,0.2398,234, ,
false,-1,0.0,0.1928,234, ,
true,52,2.707424,0.1519,234, ,
true,52,0.0,0.16,235, ,
true,44,0.0,0.1743,235, ,
true,50,0.0,0.224,235, ,
false,-1,2.774832,0.3495,235, ,
true,49,0.0,0.1611,236, ,
true,53,2.774648,0.2056,236, ,
true,52,2.838272,0.3753,236, ,
true,51,0.0,0.1647,236, ,
false,-1,2.77364,0.2582,237, ,
false,-1,2.707392,0.3343,237, ,
false,-1,2.708024,0.1811,237, ,
true,45,0.0,0.2577,237, ,
true,44,2.838784,0.2157,238, ,
false,-1,2.773992,0.3119,238, ,
true,52,0.0,0.2049,238, ,
true,52,2.837768,0.2795,238, ,
true,44,2.838136,0.2985,239, ,
true,38,0.0,0.142,239, ,
true,48,0.0,0.206,239, ,
true,45,2.838512,0.4012,239, ,
true,66,2.838048,0.3319,240, ,
true,59,2.83928,0.1837,240, ,
true,45,2.838488,0.3032,240, ,
false,-1,2.774968,0.2256,240, ,
true,48,0.0,0.1984,241, ,
false,-1,2.838592,0.3876,241, ,
false,-1,2.708512,0.2892,241, ,
true,56,2.771912,0.271,241, ,
false,-1,0.0,0.3771,242, ,
true,46,2.77276,0.3346,242, ,
true,64,2.83904,0.2678,242, ,
true,52,0.0,0.1595,242, ,
true,45,0.0,0.1317,243, ,
true,50,2.838744,0.2692,243, ,
false,-1,2.775528,0.4021,243, ,
true,45,2.708504,0.2535,243, ,
true,51,2.839064,0.2429,244, ,
true,57,2.838808,0.3855,244, ,
true,55,2.83972,0.279,244, ,
false,-1,2.775024,0.2964,244, ,
true,40,2.771736,0.3629,245, ,
true,51,2.840072,0.2099,245, ,
true,41,2.839384,0.2347,245, ,
true,52,2.839184,0.4946,245, ,
false,-1,2.7762,0.3059,246, ,
true,56,0.0,0.1934,246, ,
true,39,2.838864,0.3169,246, ,
true,55,2.840176,0.3559,246, ,
true,43,0.0,0.2046,247, ,
true,54,0.0,0.1122,247, ,
true,58,0.0,0.1863,247, ,
true,49,2.839128,0.2063,247, ,
true,50,0.0,0.1432,248, ,
true,49,0.0,0.2184,248, ,
true,38,2.841264,0.3801,248, ,
true,50,0.0,0.1849,248, ,
true,56,2.840248,0.4353,249, ,
false,-1,2.7768,0.6493,249, ,
true,45,2.773656,0.3024,249, ,
true,48,0.0,0.146,249, ,
false,-1,2.840328,0.2527,250, ,
true,38,0.0,0.1365,250, ,
false,-1,2.839256,0.5311,250, ,
true,51,2.774232,0.2749,250, ,
true,55,2.8412,0.2683,251, ,
true,54,2.840464,0.3408,251, ,
true,49,2.839664,0.2936,251, ,
true,56,2.838704,0.3591,251, ,
false,-1,2.841616,0.357,252, ,
true,61,0.0,0.2826,252, ,
true,50,2.841312,0.2379,252, ,
false,-1,2.777144,0.2547,252, ,
true,41,0.0,0.1404,253, ,
true,47,0.0,0.1349,253, ,
false,-1,2.775952,0.2296,253, ,
true,59,2.709184,0.2349,253, ,
false,-1,2.84008,0.3541,254, ,
false,-1,2.710776,0.247,254, ,
false,-1,2.709264,0.3632,254, ,
true,40,2.774416,0.2034,254, ,
true,49,2.841392,0.2677,255, ,
true,51,2.840192,0.3316,255, ,
true,53,0.0,0.1011,255, ,
true,49,0.0,0.1378,255, ,
false,-1,2.77788,0.2222,256, ,
true,54,0.0,0.1485,256, ,
true,47,2.841336,0.273,256, ,
true,34,2.84192,0.2573,256, ,
false,-1,2.841488,0.3389,257, ,
true,43,0.0,0.1255,257, ,
false,-1,2.84092,0.4139,257, ,
true,46,2.775744,0.4215,257, ,
true,45,0.0,0.1052,258, ,
false,-1,2.841592,0.415,258, ,
false,-1,2.775184,0.6498,258, ,
true,42,2.775952,0.4697,258, ,
false,-1,2.840456,0.4406,259, ,
true,49,2.775888,0.2803,259, ,
false,-1,2.777704,0.5436,259, ,
true,55,2.710448,0.1858,259, ,
false,-1,2.840656,0.2997,260, ,
true,63,2.777048,0.2384,260, ,
true,42,2.842752,0.1996,260, ,
false,-1,2.778208,0.4913,260, ,
true,56,0.0,0.1762,261, ,
true,42,0.0,0.1357,261, ,
true,44,2.904976,0.3749,261, ,
true,64,2.90576,0.4197,261, ,
true,49,2.840392,0.2647,262, ,
true,62,2.842248,0.2996,262, ,
true,46,2.842752,0.2356,262, ,
true,48,2.841888,0.3141,262, ,
true,39,0.0,0.129,263, ,
true,38,2.845296,0.2495,263, ,
true,41,2.84292,0.2563,263, ,
true,55,2.842032,0.2982,263, ,
true,60,2.9056,0.4016,264, ,
false,-1,0.0,0.2102,264, ,
true,50,2.776472,0.3217,264, ,
true,46,2.844448,0.3159,264, ,
true,54,0.0,0.2026,265, ,
true,32,2.845216,0.258,265, ,
true,43,2.843336,0.2442,265, ,
true,50,0.0,0.1483,265, ,
false,-1,2.842584,0.5496,266, ,
true,38,0.0,0.1067,266, ,
false,-1,2.843528,0.4733,266, ,
false,-1,2.775704,0.3801,266, ,
true,50,2.776888,0.2723,267, ,
false,-1,2.77864,0.392,267, ,
true,47,2.776816,0.2262,267, ,
true,45,2.8434,0.2497,267, ,
true,43,2.845736,0.3724,268, ,
true,46,2.844192,0.2622,268, ,
false,-1,2.843952,0.2843,268, ,
false,-1,2.713392,0.3625,268, ,
true,46,0.0,0.1495,269, ,
true,37,2.908176,0.3012,269, ,
true,39,2.84448,0.1752,269, ,
true,49,0.0,0.2565,269, ,
true,40,2.845512,0.1918,270, ,
true,64,2.84272,0.3122,270, ,
false,-1,2.842944,0.4089,270, ,
true,49,2.775872,0.2613,270, ,
true,52,0.0,0.1969,271, ,
true,45,2.844976,0.2036,271, ,
true,55,2.842784,0.3755,271, ,
true,51,0.0,0.174,271, ,
true,40,0.0,0.1805,272, ,
false,-1,2.781424,0.3349,272, ,
true,46,0.0,0.1521,272, ,
true,41,2.842528,0.2601,272, ,
true,58,2.845,0.1834,273, ,
false,-1,2.84108,0.291,273, ,
true,45,0.0,0.1514,273, ,
true,45,2.907488,0.4243,273, ,
true,45,2.90792,0.3822,274, ,
false,-1,2.843384,0.359,274, ,
true,47,2.77884,0.7758,274, ,
true,52,2.842704,0.2704,274, ,
true,46,2.911576,0.2853,275, ,
true,50,2.907096,0.5446,275, ,
false,-1,2.842456,0.5264,275, ,
false,-1,2.714696,0.3598,275, ,
true,55,0.0,0.2715,276, ,
false,-1,2.905944,0.5211,276, ,
true,64,2.77776,0.4275,276, ,
false,-1,2.780776,0.2409,276, ,
true,60,2.782256,0.5242,277, ,
true,56,2.908592,0.2542,277, ,
false,-1,2.843352,0.2419,277, ,
false,-1,2.71384,0.4226,277, ,
false,-1,2.778624,0.3766,278, ,
false,-1,2.71528,0.6276,278, ,
true,61,2.77756,0.2139,278, ,
true,51,2.844472,0.1921,278, ,
false,-1,2.842696,0.3744,279, ,
false,-1,2.778808,0.6369,279, ,
false,-1,2.714872,0.3474,279, ,
true,53,2.778992,0.364,279, ,
true,48,0.0,0.1576,280, ,
true,42,2.910632,0.2869,280, ,
false,-1,2.846472,0.5261,280, ,
false,-1,2.778528,0.4034,280, ,
true,53,2.77852,0.2614,281, ,
true,59,2.84636,0.1963,281, ,
true,54,2.911352,0.3055,281, ,
true,36,0.0,0.2288,281, ,
true,54,0.0,0.2351,282, ,
false,-1,2.845128,0.3386,282, ,
true,46,2.77936,0.5528,282, ,
true,61,2.90924,0.3613,282, ,
true,59,2.909504,0.2628,283, ,
true,53,2.84756,0.2051,283, ,
true,45,0.0,0.3365,283, ,
true,51,0.0,0.2065,283, ,
true,51,2.908608,0.381,284, ,
true,60,2.909824,0.3149,284, ,
true,54,2.911376,0.3932,284, ,
true,54,0.0,0.2326,284, ,
true,48,2.846552,0.2868,285, ,
true,44,2.909344,0.3435,285, ,
true,43,2.910512,0.3231,285, ,
false,-1,2.846704,0.2319,285, ,
true,63,2.78028,0.276,286, ,
true,53,2.910488,0.3219,286, ,
false,-1,2.846736,0.3376,286, ,
true,49,2.779552,0.1513,286, ,
false,-1,2.84772,0.4533,287, ,
true,58,2.781152,0.2621,287, ,
false,-1,2.84696,0.4621,287, ,
true,52,2.779728,0.3101,287, ,
true,45,2.910864,0.3275,288, ,
true,39,0.0,0.1861,288, ,
true,49,0.0,0.1642,288, ,
true,37,2.912304,0.3557,288, ,
true,51,2.911544,0.5028,289, ,
true,56,2.848576,0.2804,289, ,
false,-1,0.0,0.2002,289, ,
true,62,2.78272,0.2505,289, ,
false,-1,2.845736,0.421,290, ,
true,56,2.782112,0.2478,290, ,
false,-1,2.911608,0.4869,290, ,
true,46,2.782648,0.2528,290, ,
true,54,2.910872,0.3581,291, ,
true,41,2.915112,0.4376,291, ,
false,-1,2.78404,0.1785,291, ,
true,49,2.782912,0.2991,291, ,
true,48,2.910352,0.2475,292, ,
true,58,2.915584,0.2835,292, ,
true,45,2.847328,0.1715,292, ,
true,53,2.9096,0.558,292, ,
true,54,2.975528,0.5386,293, ,
true,43,2.912976,0.3586,293, ,
true,45,2.913944,0.3691,293, ,
true,60,2.911136,0.2922,293, ,
true,52,2.97412,0.7113,294, ,
true,52,2.914784,0.2913,294, ,
true,44,2.846672,0.184,294, ,
true,52,2.850016,0.1916,294, ,
true,59,2.917432,0.2693,295, ,
true,54,2.912168,0.2788,295, ,
true,40,0.0,0.1755,295, ,
false,-1,2.91048,0.5392,295, ,
false,-1,2.717224,0.308,296, ,
true,52,2.844808,0.3942,296, ,
true,52,2.913624,0.3658,296, ,
true,39,2.912888,0.3569,296, ,
false,-1,2.847112,0.4717,297, ,
true,50,2.78188,0.2185,297, ,
true,47,2.911736,0.3099,297, ,
true,56,2.9124,0.2106,297, ,
true,39,0.0,0.1253,298, ,
true,53,2.912376,0.2683,298, ,
true,56,2.91744,0.348,298, ,
false,-1,2.847584,0.2823,298, ,
true,58,2.846424,0.4846,299, ,
true,62,2.913064,0.3022,299, ,
true,54,0.0,0.1867,299, ,
false,-1,2.848184,0.5315,299, ,
true,50,2.781016,0.3316,300, ,
true,48,2.912656,0.648,300, ,
true,46,2.914128,0.2266,300, ,
false,-1,2.911272,0.4019,300, ,
true,48,2.847008,0.2684,301, ,
false,-1,2.849416,0.2785,301, ,
true,57,2.790664,0.3201,301, ,
true,53,2.91348,0.2541,301, ,
true,50,2.914032,0.4052,302, ,
true,62,2.849768,0.1973,302, ,
true,30,2.916136,0.2829,302, ,
true,53,2.848912,0.1799,302, ,
true,32,2.914888,0.2615,303, ,
false,-1,2.913704,0.2233,303, ,
true,44,2.848648,0.458,303, ,
true,56,0.0,0.1467,303, ,
false,-1,0.0,0.2193,304, ,
true,56,2.782704,0.2786,304, ,
true,47,2.91416,0.396,304, ,
true,40,2.915512,0.2729,304, ,
true,50,2.913704,0.246,305, ,
true,52,2.913952,0.3086,305, ,
false,-1,2.850504,0.1517,305, ,
true,52,2.78736,0.2322,305, ,
true,39,2.916832,0.4833,306, ,
true,47,2.914376,0.3743,306, ,
false,-1,2.850864,0.3576,306, ,
true,53,2.784136,0.3244,306, ,
true,47,2.917472,0.2262,307, ,
true,46,2.913128,0.3923,307, ,
true,64,2.977256,0.6897,307, ,
true,54,2.91608,0.5953,307, ,
true,34,2.91268,0.3887,308, ,
true,44,2.982056,0.4498,308, ,
true,49,2.91476,0.4302,308, ,
false,-1,2.84992,0.3873,308, ,
true,37,2.846504,0.9295,309, ,
true,50,2.91656,0.3407,309, ,
true,55,2.913984,0.3174,309, ,
true,54,2.914816,0.2486,309, ,
true,50,2.913752,0.445,310, ,
true,63,2.915896,0.8219,310, ,
false,-1,2.849808,0.4984,310, ,
true,38,2.846704,0.3677,310, ,
true,49,2.914896,0.2488,311, ,
true,48,2.913312,0.2903,311, ,
false,-1,2.85112,0.3446,311, ,
true,52,2.783616,0.3908,311, ,
true,54,2.917456,0.2247,312, ,
false,-1,2.851312,0.3521,312, ,
true,44,2.847496,0.2819,312, ,
true,58,2.913688,0.2731,312, ,
true,46,0.0,0.0967,313, ,
true,47,0.0,0.0961,313, ,
true,50,2.9228,0.3447,313, ,
false,-1,2.915064,0.2705,313, ,
true,49,2.782936,0.4005,314, ,
true,50,2.915472,0.4356,314, ,
false,-1,2.915496,0.2941,314, ,
false,-1,2.786208,0.2421,314, ,
true,34,0.0,0.1242,315, ,
true,42,2.978952,0.3141,315, ,
true,43,2.91316,0.3844,315, ,
true,44,2.914992,0.7355,315, ,
true,42,0.0,0.2185,316, ,
true,39,2.922464,0.4577,316, ,
false,-1,2.915072,0.6079,316, ,
false,-1,2.783512,0.477,316, ,
false,-1,2.721056,0.2884,317, ,
false,-1,2.782896,0.5136,317, ,
true,41,2.784904,0.2909,317, ,
true,44,2.918904,0.3166,317, ,
true,63,2.915632,0.3404,318, ,
true,53,2.91696,0.332,318, ,
false,-1,2.917768,0.4922,318, ,
true,38,2.849456,0.3687,318, ,
true,42,2.915552,0.4746,319, ,
true,50,2.922768,0.318,319, ,
true,36,0.0,0.2493,319, ,
true,40,2.916752,0.2686,319, ,
true,39,2.983216,0.2662,320, ,
true,52,2.917168,0.2445,320, ,
false,-1,2.854136,0.4053,320, ,
true,53,2.785064,0.243,320, ,
true,41,2.980072,0.4969,321, ,
true,39,2.922232,0.2527,321, ,
true,47,0.0,0.1716,321, ,
true,62,2.91932,0.2924,321, ,
true,52,0.0,0.1982,322, ,
false,-1,2.922928,0.6946,322, ,
true,54,2.785464,0.2923,322, ,
true,48,2.987672,0.4806,322, ,
false,-1,2.853504,0.5723,323, ,
false,-1,2.722304,0.3266,323, ,
true,63,2.791432,0.4891,323, ,
false,-1,2.853128,0.3861,323, ,
false,-1,2.72208,0.3653,324, ,
true,45,2.787064,0.2992,324, ,
true,38,0.0,0.1617,324, ,
true,55,2.917096,0.3287,324, ,
true,44,2.91852,0.234,325, ,
true,43,2.979648,0.4679,325, ,
true,55,2.923416,0.5678,325, ,
true,43,0.0,0.193,325, ,
true,58,2.917936,0.481,326, ,
true,63,2.918008,0.5704,326, ,
true,49,2.916568,0.1731,326, ,
false,-1,2.914504,0.3395,326, ,
true,48,2.786896,0.1604,327, ,
true,42,0.0,0.131,327, ,
true,46,0.0,0.1232,327, ,
true,47,2.917448,0.1368,327, ,
false,-1,2.917784,0.5952,328, ,
true,52,2.785896,0.2806,328, ,
true,33,0.0,0.1335,328, ,
false,-1,0.0,0.2143,328, ,
true,63,2.788624,0.3175,329, ,
true,51,0.0,0.1975,329, ,
true,53,2.922304,0.3682,329, ,
true,47,2.979224,0.5792,329, ,
false,-1,2.9172,0.4595,330, ,
true,54,2.861496,0.356,330, ,
true,59,2.980832,0.5063,330, ,
true,42,2.917112,0.2463,330, ,
true,47,2.919016,0.2417,331, ,
false,-1,2.853968,0.3068,331, ,
true,56,2.848864,0.5096,331, ,
true,53,2.918104,0.3204,331, ,
true,51,2.919472,0.2471,332, ,
true,56,2.919824,0.4868,332, ,
false,-1,2.916768,0.5112,332, ,
true,61,2.850368,0.2841,332, ,
true,57,0.0,0.1742,333, ,
true,51,2.922696,0.3232,333, ,
false,-1,2.921112,0.3671,333, ,
true,36,2.79056,0.24,333, ,
true,37,2.917648,0.1794,334, ,
true,30,2.923752,0.269,334, ,
true,55,2.921704,0.4107,334, ,
true,41,2.922424,0.2787,334, ,
true,62,2.988104,0.8233,335, ,
true,49,2.982888,0.526,335, ,
false,-1,2.85576,0.3421,335, ,
true,52,2.849896,0.5791,335, ,
true,57,2.988512,0.567,336, ,
true,51,2.92224,0.3723,336, ,
true,45,2.98176,0.4082,336, ,
true,54,0.0,0.1521,336, ,
true,43,2.917552,0.2203,337, ,
true,51,2.923576,0.1866,337, ,
true,52,2.928512,0.3079,337, ,
true,51,2.9208,0.2718,337, ,
false,-1,2.855024,0.2896,338, ,
false,-1,2.787928,0.4836,338, ,
true,50,2.914744,0.3456,338, ,
true,43,2.924568,0.3438,338, ,
true,52,0.0,0.1658,339, ,
true,40,2.9886,0.2632,339, ,
true,39,2.91972,0.2227,339, ,
true,52,2.982208,0.3764,339, ,
true,49,0.0,0.1733,340, ,
true,53,2.921984,0.2728,340, ,
true,50,2.919704,0.2688,340, ,
true,63,2.98296,0.5041,340, ,
true,51,2.931088,0.2043,341, ,
true,56,2.918944,0.2295,341, ,
false,-1,2.918968,0.5089,341, ,
true,38,2.852104,0.504,341, ,
true,47,2.92128,0.3827,342, ,
true,62,2.921176,0.272,342, ,
true,49,2.98224,0.8682,342, ,
false,-1,2.9184,0.4706,342, ,
true,53,2.789616,0.3948,343, ,
true,36,2.930776,0.2809,343, ,
true,43,2.989896,0.6846,343, ,
true,52,2.98256,0.3752,343, ,
true,65,2.982368,0.6648,344, ,
false,-1,2.862464,0.2857,344, ,
true,62,2.853736,0.4051,344, ,
true,55,2.933024,0.309,344, ,
true,44,2.982592,0.4285,345, ,
true,56,3.001248,0.4127,345, ,
false,-1,2.920112,0.3955,345, ,
true,48,2.791136,0.3163,345, ,
true,61,2.990808,0.3481,346, ,
true,49,2.920784,0.343,346, ,
false,-1,2.919712,0.4068,346, ,
false,-1,2.788128,0.4842,346, ,
false,-1,2.788832,0.2854,347, ,
false,-1,2.788624,0.503,347, ,
true,51,2.7888,0.3551,347, ,
true,57,2.987992,0.4397,347, ,
true,48,2.983832,0.5392,348, ,
true,44,2.98476,0.33,348, ,
true,56,2.985696,0.4065,348, ,
true,58,2.920064,0.2443,348, ,
true,47,2.923272,0.2826,349, ,
true,55,2.984672,0.5812,349, ,
false,-1,2.919464,0.4595,349, ,
true,53,2.796528,0.2011,349, ,
true,38,2.989472,0.3287,350, ,
true,53,0.0,0.1955,350, ,
true,41,2.994848,0.4318,350, ,
true,47,2.984664,0.4101,350, ,
false,-1,2.920472,0.5842,351, ,
false,-1,2.853856,0.3633,351, ,
true,56,2.799744,2.4614,351, ,
false,-1,2.868784,0.5494,351, ,
true,63,0.0,0.4215,352, ,
true,41,2.98472,0.493,352, ,
true,60,2.92156,0.2521,352, ,
true,43,2.983168,0.41,352, ,
true,42,2.928592,0.2309,353, ,
true,61,2.992104,0.3727,353, ,
true,54,2.98444,0.3912,353, ,
true,66,2.989152,0.3631,353, ,
false,-1,2.925664,0.4167,354, ,
false,-1,2.852664,0.6687,354, ,
false,-1,2.789608,0.4068,354, ,
true,48,2.852968,0.3426,354, ,
false,-1,2.921328,0.3854,355, ,
true,45,2.853328,0.3208,355, ,
true,56,0.0,0.2932,355, ,
false,-1,2.920528,0.43,355, ,
true,37,2.792016,0.2907,356, ,
false,-1,2.920792,0.5654,356, ,
false,-1,2.728864,0.2863,356, ,
true,53,2.918752,0.5602,356, ,
true,55,2.93972,0.2978,357, ,
true,54,2.921904,0.3028,357, ,
true,56,2.986232,0.4541,357, ,
true,50,2.995488,0.4407,357, ,
false,-1,2.931408,0.6566,358, ,
false,-1,2.791984,0.4674,358, ,
false,-1,2.792792,0.7308,358, ,
true,52,0.0,0.1811,358, ,
true,41,2.996512,0.3933,359, ,
false,-1,2.921888,0.4796,359, ,
false,-1,2.855144,0.2887,359, ,
false,-1,2.728552,0.3581,359, ,
false,-1,2.853408,0.6397,360, ,
true,45,2.803696,0.2338,360, ,
false,-1,2.920928,0.4392,360, ,
true,53,0.0,0.1665,360, ,
false,-1,2.920512,0.617,361, ,
false,-1,0.0,0.5748,361, ,
true,48,2.85668,0.4346,361, ,
true,35,2.942816,0.3023,361, ,
false,-1,2.922536,0.3039,362, ,
true,44,2.85876,0.3333,362, ,
true,58,0.0,0.1802,362, ,
true,54,2.984768,0.414,362, ,
false,-1,2.936456,0.2743,363, ,
false,-1,2.791856,0.3634,363, ,
true,53,2.792216,0.3676,363, ,
true,40,2.994504,0.417,363, ,
true,57,2.987088,0.3638,364, ,
true,43,2.996408,0.2581,364, ,
true,47,2.99676,0.2845,364, ,
true,42,3.049096,0.989,364, ,
false,-1,2.93264,0.4902,365, ,
true,44,2.86016,0.5189,365, ,
true,60,2.987336,0.3439,365, ,
true,48,2.924256,0.2773,365, ,
true,49,2.991792,0.3778,366, ,
true,52,2.924984,0.2648,366, ,
false,-1,2.859424,0.2547,366, ,
false,-1,2.793144,0.4442,366, ,
false,-1,2.873432,0.5693,367, ,
true,40,2.796176,0.2976,367, ,
false,-1,2.860704,0.2533,367, ,
false,-1,2.791824,0.4139,367, ,
false,-1,2.855544,0.4775,368, ,
true,51,2.808608,0.2501,368, ,
true,49,2.929544,0.235,368, ,
true,52,3.008384,0.3079,368, ,
false,-1,2.924176,0.4105,369, ,
true,51,2.858208,0.387,369, ,
false,-1,3.001672,0.4368,369, ,
false,-1,0.0,0.1801,369, ,
true,34,2.857424,0.2652,370, ,
true,57,2.936248,0.2484,370, ,
true,52,0.0,0.235,370, ,
true,63,2.990928,0.4631,370, ,
false,-1,2.92644,0.3218,371, ,
true,58,2.856568,0.3914,371, ,
true,49,3.001728,0.4017,371, ,
true,41,3.002904,0.3091,371, ,
true,53,2.992904,0.4238,372, ,
false,-1,2.927048,0.6096,372, ,
true,38,2.85728,0.3199,372, ,
